IdJuego,IdUsuario,FechaAgregado
5,918,2004-03-16
32,918,2007-11-19
46,918,2019-12-08
44,918,2003-10-29
69,918,2010-11-09
12,920,2007-11-19
61,920,2003-10-29
37,920,2019-10-25
73,920,2010-11-09
15,922,2019-12-08
26,922,2003-10-29
30,922,2019-10-25
48,922,2010-11-09
25,925,2019-12-08
50,925,2003-10-29
58,925,2019-10-25
13,925,2010-11-09
73,926,2007-11-19
18,926,2019-12-08
71,926,2003-10-29
56,926,2019-10-25
16,926,2010-11-09
53,929,2019-12-08
49,929,2019-10-25
80,929,2010-11-09
60,930,2003-10-29
20,930,2019-10-25
10,930,2010-11-09
44,931,2019-10-25
77,931,2010-11-09
42,932,2007-11-19
53,932,2019-12-08
4,932,2003-10-29
48,932,2019-10-25
12,932,2010-11-09
81,933,2003-10-29
50,933,2010-11-09
27,934,2019-12-08
22,934,2019-10-25
25,934,2010-11-09
83,935,2003-10-29
81,935,2019-10-25
5,936,2007-11-19
48,936,2019-12-08
25,936,2003-10-29
35,936,2019-10-25
9,936,2010-11-09
9,937,2019-10-25
73,937,2010-11-09
81,938,2007-11-19
42,938,2019-12-08
60,938,2003-10-29
38,938,2019-10-25
35,938,2010-11-09
57,939,2007-11-19
63,939,2019-12-08
4,939,2003-10-29
32,939,2019-10-25
12,941,2019-12-08
55,941,2003-10-29
54,941,2019-10-25
26,942,2019-10-25
18,942,2010-11-09
72,944,2019-12-08
62,944,2003-10-29
31,944,2019-10-25
3,944,2010-11-09
2,945,2010-11-09
5,946,2007-11-19
42,946,2019-12-08
51,946,2003-10-29
22,946,2019-10-25
31,946,2010-11-09
66,947,2007-11-19
7,947,2019-12-08
23,947,2003-10-29
71,947,2019-10-25
17,947,2010-11-09
12,948,2004-03-16
43,948,2003-10-29
37,948,2019-10-25
23,949,2019-12-08
84,949,2019-10-25
59,949,2010-11-09
39,950,2007-11-19
14,950,2019-12-08
27,950,2003-10-29
43,950,2019-10-25
17,950,2010-11-09
79,951,2019-12-08
15,951,2019-10-25
72,952,2003-10-29
19,952,2019-10-25
47,952,2010-11-09
20,954,2007-11-19
11,954,2019-12-08
12,954,2003-10-29
18,954,2010-11-09
58,955,2007-11-19
41,955,2019-12-08
35,955,2019-10-25
4,955,2010-11-09
86,956,2019-12-08
19,956,2003-10-29
21,956,2019-10-25
74,956,2010-11-09
5,957,2004-03-16
72,957,2007-11-19
15,957,2019-12-08
31,957,2003-10-29
30,957,2019-10-25
74,958,2003-10-29
65,958,2019-10-25
16,958,2010-11-09
48,959,2019-10-25
50,959,2010-11-09
36,960,2007-11-19
75,960,2019-12-08
52,960,2003-10-29
10,960,2019-10-25
18,960,2010-11-09
50,961,2019-10-25
64,961,2010-11-09
65,962,2007-11-19
56,962,2019-10-25
35,962,2010-11-09
74,965,2007-11-19
44,965,2003-10-29
78,965,2019-10-25
64,965,2010-11-09
81,966,2019-12-08
65,966,2019-10-25
63,966,2010-11-09
71,968,2003-10-29
4,968,2019-10-25
83,968,2010-11-09
14,973,2007-11-19
30,973,2019-12-08
27,973,2003-10-29
57,973,2010-11-09
46,976,2007-11-19
40,976,2019-12-08
71,976,2003-10-29
50,976,2019-10-25
61,976,2010-11-09
42,977,2007-11-19
53,977,2019-12-08
40,977,2003-10-29
14,977,2019-10-25
68,977,2010-11-09
13,978,2019-12-08
17,978,2003-10-29
46,978,2019-10-25
56,978,2010-11-09
25,979,2003-10-29
26,979,2019-10-25
35,979,2010-11-09
61,980,2004-03-16
56,980,2007-11-19
53,980,2019-12-08
4,980,2003-10-29
33,980,2019-10-25
65,980,2010-11-09
70,981,2019-12-08
63,981,2003-10-29
83,981,2019-10-25
13,981,2010-11-09
81,982,2003-10-29
83,982,2019-10-25
73,982,2010-11-09
12,983,2007-11-19
20,983,2019-12-08
35,983,2003-10-29
71,983,2010-11-09
39,984,2007-11-19
18,984,2019-12-08
29,984,2003-10-29
30,984,2010-11-09
44,985,2019-12-08
77,985,2003-10-29
54,985,2019-10-25
63,985,2010-11-09
47,986,2007-11-19
43,986,2003-10-29
85,986,2010-11-09
40,987,2007-11-19
61,987,2019-10-25
30,987,2010-11-09
8,988,2007-11-19
42,988,2003-10-29
39,988,2019-10-25
49,988,2010-11-09
64,989,2004-03-16
3,989,2019-12-08
27,989,2003-10-29
57,989,2019-10-25
82,989,2010-11-09
39,990,2007-11-19
6,990,2019-12-08
41,990,2003-10-29
27,990,2019-10-25
22,990,2010-11-09
42,991,2019-12-08
30,991,2019-10-25
69,991,2010-11-09
34,992,2007-11-19
67,992,2019-12-08
50,992,2003-10-29
38,992,2019-10-25
14,992,2010-11-09
18,993,2003-10-29
73,993,2019-10-25
53,994,2003-10-29
76,994,2010-11-09
51,995,2019-12-08
53,995,2003-10-29
21,995,2019-10-25
15,995,2010-11-09
43,996,2007-11-19
79,996,2003-10-29
84,996,2019-10-25
62,997,2019-10-25
30,998,2019-12-08
37,998,2003-10-29
13,998,2019-10-25
20,998,2010-11-09
72,999,2007-11-19
84,999,2003-10-29
36,999,2019-10-25
50,999,2010-11-09
