IdJuego,IdUsuario,ModoAdquisicion,FechaAdquisicion,Descuento,PrecioCompra
72,524,0,2016-02-29,0.2954532846533531,28.174823146712413
21,524,0,2013-01-16,0.09914056477770844,54.04255751898528
82,525,0,2024-04-24,0.5974962885666539,24.14619764888643
72,525,0,2014-06-13,0.20853118916926516,31.650837745121088
41,525,0,2022-07-03,0.21655737770085093,39.16429668873447
35,525,0,2024-02-12,0.20463087148370918,47.714194019692286
25,525,0,2019-03-30,0.6387252944411536,14.44737547529827
39,525,0,2022-03-06,0.4942585186128245,20.22460184067315
20,525,0,2010-02-13,0.3198260640873559,40.80363441539952
50,526,0,2018-10-29,0.07553800953794071,27.724615093957155
64,526,0,2009-03-26,0.07362811202943903,55.573049559353954
61,526,0,2018-11-11,0.016716976922470705,29.488657862095103
33,526,0,2022-11-06,0.14556207870642968,34.16897247252988
34,526,0,2013-04-05,0.0,39.99
23,527,0,2023-02-18,0.10900619917916976,35.630842094825006
82,527,0,2010-06-11,0.36185935162869476,38.282057495794604
75,527,0,2016-09-06,0.6151830430650443,7.692490969129763
33,527,0,2021-11-16,0.08257598666077509,36.6877862934356
52,527,0,2011-01-22,0.34703719161301233,19.582354623525756
17,527,0,2007-11-30,0.1770693706420845,41.1383021616022
24,527,0,2023-08-30,0.0,39.99
34,527,0,2023-10-08,0.5869780194464076,16.516749002338162
7,527,0,2013-05-11,0.15599574115456383,25.31168772277463
5,528,0,2023-08-31,0.322106727887494,13.551086509528993
61,528,0,2010-05-05,0.1476739554522042,25.561258075988395
20,528,0,2016-02-11,0.3002817872432793,41.97609558327568
1,528,0,2021-10-30,0.49497311369504404,0.0
66,528,0,2011-10-17,0.08509505433708797,54.88514769031809
77,528,0,2011-01-31,0.1972163416193521,16.047645331029152
32,528,0,2024-01-23,0.2035389774337235,31.850476292425398
54,528,0,2022-02-11,0.3340622283825461,39.94960691933106
35,529,0,2017-11-21,0.5048229137530397,29.705673403955153
65,529,0,2010-06-09,0.40123390187149527,35.919978226729
26,529,0,2020-06-19,0.0,59.99
62,529,0,2023-04-25,0.0316845664256985,48.406088524379335
6,529,0,2021-11-19,0.0,24.99
76,530,0,2020-07-03,0.011024458746925425,9.879865657118215
39,530,0,2011-05-08,0.4437068248475813,22.246164074345227
43,530,0,2022-06-28,0.3084759904648712,41.48452533201238
38,530,0,2024-02-22,0.4596792447749512,21.607427001449704
69,530,0,2017-01-12,0.36252898252768845,38.241886338163965
61,530,0,2012-11-04,0.0,29.99
7,530,0,2016-02-02,0.133949470098361,25.97285539175015
36,531,0,2019-02-03,0.7543146840213352,14.738662105560104
34,531,0,2016-05-27,0.4384357123436922,22.45695586337575
47,531,0,2018-08-16,0.25376426299863575,29.841967122684558
63,531,0,2023-12-21,0.07253454521739683,46.363998084582335
61,531,0,2017-04-05,0.13776837864695712,25.858326324377753
2,531,0,2009-03-14,0.18639958137327406,24.39987655461551
33,531,0,2020-03-09,0.23549568224780892,30.572527666910123
72,532,0,2023-01-26,0.4819491103424265,20.716855077406365
41,532,0,2015-01-29,0.0,49.99
52,532,0,2014-10-29,0.6589957382145165,10.22671781094665
60,532,0,2019-10-16,0.11567560151619449,26.520888710529327
20,532,0,2008-07-07,0.24514927635076567,45.28349491171757
38,532,0,2016-10-27,0.0,39.99
54,532,0,2023-10-02,0.43727615548775717,33.75780343228945
81,532,0,2010-10-14,0.19210593600789938,56.544505538807115
48,532,0,2023-10-02,0.0,39.99
26,532,0,2012-07-22,0.4480055093333048,33.11414949509504
42,533,0,2020-01-06,0.0,59.99
10,533,0,2017-12-23,0.34821588565318,39.10052901966573
70,533,0,2018-11-21,0.34079222932589526,39.545874162739544
57,533,0,2020-10-02,0.46547781795586424,21.375542059944987
47,533,0,2008-04-01,0.013149942559829708,39.46413379703241
11,534,0,2023-09-19,0.6022126597149122,15.907515738000662
47,534,0,2020-05-07,0.08412685431939809,36.62576709576727
68,534,0,2015-10-27,0.513491941395283,19.455457263602636
61,534,0,2022-04-26,0.0,29.99
37,534,0,2020-08-08,0.424753070602071,34.50906329458176
78,534,0,2010-12-01,0.1488324835767707,34.03818898176494
38,534,0,2019-12-30,0.5917412162248916,16.326268763166585
71,534,0,2015-11-08,0.666679034817867,9.99629574581217
74,535,0,2022-02-27,0.3168720366089032,20.487007622098993
25,535,0,2020-04-03,0.5600062495499404,17.595350080497884
36,535,0,2012-10-17,0.07933153073346627,55.230901471299354
58,535,0,2021-08-11,0.12655950868064636,34.928885247860954
81,535,0,2005-02-08,0.46482670251894814,37.456779090698824
8,535,0,2013-01-28,0.0,59.99
76,535,0,2017-01-01,0.5918159027412462,4.07775913161495
45,536,0,2019-06-21,0.3072027250147337,34.63293577651346
7,536,0,2010-07-02,0.0,29.99
12,536,0,2015-01-20,0.0,39.99
15,536,0,2020-04-21,0.002093753462727166,49.88533326439827
40,536,0,2018-07-12,0.0,39.99
73,536,0,2016-05-09,0.06895502608019849,18.61158902865683
6,537,0,2024-02-10,0.0,24.99
84,537,0,2024-04-08,0.3976626311961564,18.064097690427268
63,537,0,2021-08-27,0.29088049418979955,35.44888409545192
58,537,0,2020-10-18,0.4590494175837026,21.632613790827737
68,537,0,2012-12-06,0.09492268380178348,36.19404187476668
49,537,0,2013-09-22,0.25553500207686985,29.771155266945975
11,537,0,2020-10-19,0.4462679856126253,22.14374325535112
11,538,0,2017-10-22,0.2335517429540338,30.65026579926819
15,538,0,2023-08-24,0.717681936226622,14.113080008031165
44,538,0,2019-05-15,0.38526342501702704,30.73068138339882
2,538,0,2019-10-26,0.0,29.99
80,538,0,2009-02-15,0.2954987726410925,35.218016355671786
73,538,0,2018-04-25,0.0,19.99
85,538,0,2013-07-18,0.30123186647172867,13.968374989230144
5,538,0,2018-06-30,0.6170697349327614,7.654775998694099
84,539,0,2017-10-28,0.46199269806594334,16.134838985002357
24,539,0,2022-01-09,0.6276954283304338,14.888459821065954
78,539,0,2014-03-26,0.26135158825838267,29.538549985547277
76,539,0,2021-11-07,0.044921839050306944,9.541230827887434
52,539,0,2021-12-02,0.0,29.99
43,539,0,2008-09-11,0.658378280007795,20.49388698233238
17,539,0,2020-03-10,0.16631101497118594,41.67611236159042
3,539,0,2023-02-03,0.3934617666211944,24.255463952818438
75,539,0,2022-04-18,0.06690705530776814,18.652527964397713
57,539,0,2020-08-18,0.0,39.99
40,540,0,2018-07-21,0.1358389712656225,34.55779953908776
42,540,0,2014-05-05,0.12720093873384875,52.35921568535642
19,540,0,2014-03-27,0.30718631475619773,34.633756125337676
77,540,0,2024-05-10,0.0,19.99
31,540,0,2020-09-01,0.214595973841052,39.26234726768581
10,541,0,2017-11-13,0.4947592121784905,30.309394861412354
58,541,0,2023-04-11,0.07266615045292912,37.08408064338737
59,541,0,2022-05-14,0.11911120042304169,26.417855099312977
56,541,0,2018-12-31,0.0,39.99
14,541,0,2009-02-25,0.35516513227678026,32.23529503748376
34,541,0,2020-09-30,0.0,39.99
40,541,0,2009-05-01,0.0,39.99
30,542,0,2023-12-15,0.0,49.99
27,542,0,2018-09-03,0.18834745107327777,48.691036410114066
68,542,0,2018-06-22,0.0,39.99
73,542,0,2022-05-22,0.09510760383556743,18.088798999327008
18,542,0,2024-04-29,0.42545339005321064,28.721585031239997
83,542,0,2012-06-18,0.2619410565223489,29.51497714967127
85,542,0,2020-03-24,0.27567481958847184,14.479260356426447
29,543,0,2024-05-11,0.669534111929103,16.519989744664144
7,543,0,2020-02-23,0.03333198932889714,28.990373640026373
76,543,0,2017-12-31,0.3927269558577096,6.066657710981482
15,543,0,2024-02-28,0.24456817174395729,37.76403709451958
21,543,0,2007-02-27,0.281027074793754,43.131185783122696
73,543,0,2021-01-20,0.46897294526333094,10.615230824186014
87,543,0,2022-04-14,0.2884438282020346,35.570693028180294
11,543,0,2022-06-27,0.520800784216751,19.16317663917213
19,544,0,2022-11-15,0.04612821347990792,47.68405060813941
18,544,0,2013-05-18,0.2907965928412858,35.453078323864126
1,544,0,2018-04-27,0.18419387430938894,0.0
45,544,0,2023-11-17,0.09425770977078907,45.278057088558256
38,544,0,2019-08-13,0.0,39.99
32,544,0,2013-02-14,0.41347511741989584,23.455130054378365
24,544,0,2020-06-22,0.2793102018497551,28.820385028028294
13,544,0,2020-05-16,0.6172046662940045,15.307985394902762
3,544,0,2019-06-26,0.5856014985466601,16.571796073119064
80,545,0,2018-11-11,0.020335848148700042,48.97341095104649
20,545,0,2019-12-09,0.5750098443705535,25.4951594362105
40,545,0,2016-09-06,0.2044114699273084,31.81558531760694
12,545,0,2022-05-12,0.24968098503604141,30.005257408408706
23,545,0,2012-07-12,0.0852210358703423,36.582010775545015
1,545,0,2020-02-08,0.290718364749613,0.0
5,545,0,2023-05-20,0.12196946828291488,17.55183032902453
86,545,0,2023-08-22,0.4936303355351334,15.186026237301347
1,546,0,2020-04-03,0.18910832641703879,0.0
80,546,0,2020-06-04,0.13922231559551212,43.03027644338035
84,546,0,2015-06-17,0.4930797505511051,15.202538280972357
48,546,0,2023-12-04,0.0,39.99
73,546,0,2022-08-09,0.0,19.99
47,546,0,2018-08-04,0.7509491796451063,9.9595423059922
22,546,0,2023-10-11,0.0,59.99
43,546,0,2010-06-18,0.17102802279069484,49.73002891278622
39,546,0,2021-01-14,0.0,39.99
62,546,0,2020-07-21,0.6560642004349748,17.19335062025561
65,547,0,2018-01-21,0.0,59.99
49,547,0,2024-02-09,0.5023495408939982,19.901041859649013
18,547,0,2020-10-02,0.26982628303072154,36.50138411129423
84,547,0,2023-05-30,0.24754093779189767,22.566247275620988
42,547,0,2014-05-26,0.14535216720875255,51.27032348914694
76,547,0,2021-03-14,0.22323236586062167,7.759908665052389
87,548,0,2022-01-06,0.357465575095182,32.12029590099185
18,548,0,2014-03-29,0.4087055675703692,29.55880867715724
57,548,0,2022-08-04,0.48242556782074514,20.6978015428484
76,548,0,2022-07-31,0.0,9.99
9,548,0,2010-03-29,0.19297456884010566,48.41345561528206
44,548,0,2020-01-22,0.6732963923216382,16.331913347841308
69,548,0,2016-06-13,0.01104011944061517,59.3277032347575
55,549,0,2022-04-19,0.22560219449797836,46.45612435206628
10,549,0,2016-10-23,0.0,59.99
53,549,0,2013-05-06,0.0,59.99
11,549,0,2004-08-25,0.1998706279938155,31.99717358652732
6,550,0,2023-05-07,0.0,24.99
29,550,0,2015-05-19,0.0,49.99
33,550,0,2016-11-22,0.21606053838049621,31.34973907016396
73,550,0,2022-07-21,0.3890585556826877,12.212719471903071
79,550,0,2022-01-09,0.35081192278550083,38.944792752097804
62,550,0,2018-01-31,0.5295976922938381,23.51541136223103
59,550,0,2020-05-14,0.7045333677071424,8.8610443024628
27,551,0,2018-04-24,0.05685226066171373,56.5794328829038
81,551,0,2011-10-30,0.0,69.99
30,551,0,2014-02-12,0.2331391209768615,38.335375342366696
24,551,0,2021-03-17,0.6072688154228671,15.705320071239544
70,551,0,2023-11-16,0.25096234820352203,44.934768731270715
61,551,0,2021-09-16,0.20647259946504448,23.797886742043314
79,551,0,2018-11-19,0.17638054056680996,49.408931371397074
7,551,0,2021-04-08,0.06102874377043682,28.159747974324596
23,551,0,2016-04-03,0.5624487585815595,17.497674144323437
22,552,0,2019-08-28,0.2970664502910668,42.1689836470389
34,552,0,2014-09-04,0.19676221765014545,32.12147891617069
65,552,0,2024-03-12,0.6257497397947649,22.451273109712055
20,552,0,2020-05-22,0.3641782337840236,38.142947755296426
31,552,0,2006-08-29,0.2266530833166761,38.65961236499936
35,552,0,2022-01-25,0.3559762232708112,38.634986365984034
5,552,0,2023-11-12,0.2067296331982832,15.857474632366317
1,553,0,2019-03-17,0.5000980529816561,0.0
85,553,0,2022-07-14,0.5001899062350159,9.991203774362031
83,553,0,2021-12-02,0.13370073153570172,34.64330774588729
66,553,0,2021-01-05,0.0,59.99
69,553,0,2012-11-04,0.5179704556093361,28.91695236799593
10,553,0,2008-07-11,0.12153284720418178,52.699244496221134
19,553,0,2023-07-11,0.6689482690130102,16.54927603203962
70,554,0,2020-09-28,0.41351720017229265,35.183103161664164
20,554,0,2010-04-30,0.3325327853368351,40.041358207643256
57,554,0,2019-09-12,0.40798529725900123,23.674667962612542
80,554,0,2021-08-09,0.34749350585965494,32.61879964207586
85,554,0,2013-02-03,0.386200336322225,12.26985527691872
19,554,0,2022-08-10,0.0,49.99
77,554,0,2020-05-03,0.5664796806835474,8.666071183135887
60,555,0,2024-01-07,0.1328092463686278,26.00705070140485
75,555,0,2009-04-01,0.343522875619425,13.122977716367691
33,555,0,2022-09-05,0.19173030271164138,32.322705194561465
47,555,0,2016-06-29,0.3196078503832036,27.20888206317569
64,555,0,2008-04-04,0.18946268602228544,48.6241334655231
79,555,0,2020-10-29,0.17085968315082856,49.740127607781794
85,555,0,2019-03-18,0.2215900417314406,15.5604150657885
81,556,0,2022-03-14,0.24254874699843265,53.01401319757969
46,556,0,2009-10-13,0.131088651852156,43.43687829391072
82,556,0,2020-10-18,0.11128645784545144,53.31392539385137
61,556,0,2023-12-18,0.25431636110953426,22.363052330325065
86,556,0,2022-08-26,0.07065822605296151,27.87095980067168
4,557,0,2022-05-13,0.16059688968221542,50.3557925879639
57,557,0,2018-03-15,0.6868396297037055,12.523283208148818
27,557,0,2021-04-02,0.09287307679369894,54.418544123146
22,557,0,2010-07-29,0.0,59.99
1,557,0,2016-10-01,0.22326708279726493,0.0
84,557,0,2010-12-29,0.2588903068105459,22.225879698751726
61,558,0,2022-08-30,0.4774403700719321,15.671563301542756
73,558,0,2017-08-17,0.11383355598137657,17.71446721593228
35,558,0,2022-06-01,0.43466452676656,33.914475039274066
82,558,0,2022-01-09,0.5910297108796299,24.534127644331004
53,558,0,2013-11-06,0.15024352043417832,50.97689120915364
72,558,0,2022-06-22,0.3206907602101998,27.16557649919411
29,558,0,2015-04-13,0.3984241236882089,30.07277805682644
72,559,0,2017-08-10,0.5203294316463412,19.18202602846282
26,559,0,2014-08-07,0.09980895111135374,54.00246102282989
46,559,0,2014-01-06,0.2807528395233392,35.95516555222827
40,559,0,2021-10-12,0.1945161427586648,32.211299451081
83,559,0,2016-04-16,0.3768248214563918,24.92077538995889
17,559,0,2013-02-03,0.458986513440319,27.045264193118452
20,559,0,2021-04-15,0.1933229664387528,48.392555243339224
63,559,0,2023-10-08,0.0,49.99
84,559,0,2021-05-30,0.2032332150083893,23.895035881898405
5,559,0,2023-02-06,0.20906015124264077,15.81088757665961
71,560,0,2018-01-30,0.33463129717878587,19.954407397608207
42,560,0,2010-05-11,0.13159832787485426,52.09541631078749
59,560,0,2016-03-16,0.1329831050598852,26.00183667925404
37,560,0,2020-09-28,0.28564797908853357,42.853977734478875
18,560,0,2006-02-25,0.05361185528120471,47.30994335449258
76,561,0,2020-06-17,0.4354908831228808,5.639446077602422
6,561,0,2010-12-28,0.4146118265805661,14.628850453751653
86,561,0,2012-07-14,0.0,29.99
46,561,0,2020-07-08,0.16423462307001668,41.77991119272987
78,561,0,2015-07-25,0.08448523541633157,36.611435435700905
49,561,0,2020-07-14,0.0,39.99
35,561,0,2023-12-11,0.0,59.99
42,561,0,2005-12-16,0.0041045225429270915,59.743769692649806
65,561,0,2021-10-30,0.02936860667490815,58.228177285572265
2,561,0,2023-04-26,0.3648979344793759,19.046710944963515
44,562,0,2020-03-23,0.22429735865667333,38.7773750407529
31,562,0,2013-12-19,0.0,49.99
58,562,0,2013-05-05,0.20143171599086507,31.934745677525306
79,562,0,2024-04-29,0.5366269758563531,27.797747718377376
20,562,0,2020-12-24,0.0,59.99
45,562,0,2014-10-26,0.28259109437177277,35.86327119235508
62,562,0,2022-07-09,0.1202963273601062,43.976386595268295
73,562,0,2006-02-14,0.4364326274384239,11.265711777505905
53,562,0,2021-09-06,0.2028683185594694,47.81992956961743
30,562,0,2014-11-04,0.6680272985701498,16.595315344478216
18,563,0,2017-10-18,0.0,49.99
31,563,0,2011-11-23,0.7576950615965965,12.112823870786142
70,563,0,2024-03-29,0.0,59.99
15,563,0,2022-07-01,0.27494439203555077,36.245529842142815
84,563,0,2010-01-06,0.14571855345383544,25.619900581919474
5,563,0,2022-08-12,0.5007947350926697,9.979113245497532
78,564,0,2023-01-22,0.2636985944154002,29.444693209328147
24,564,0,2015-07-10,0.34135003259893787,26.339412196368478
76,564,0,2016-06-26,0.0,9.99
46,564,0,2022-02-18,0.39483040127791297,30.252428240117133
29,564,0,2020-03-04,0.0,49.99
74,564,0,2014-08-16,0.11566428950918961,26.521227957619402
34,564,0,2023-06-29,0.05156725532029338,37.92782545974147
71,564,0,2010-04-16,0.2412967432425146,22.753510670156984
82,564,0,2021-02-02,0.5276997981966431,28.33328910618338
2,565,0,2020-12-20,0.3215721879267375,20.34605008407714
26,565,0,2023-06-10,0.6475760924049037,21.14191021662983
86,565,0,2022-09-05,0.18635428736996262,24.40123492177482
42,565,0,2022-10-08,0.048762666027317714,57.06472766502121
12,565,0,2004-08-13,0.14563074339356574,34.16622657169131
9,565,0,2023-10-02,0.41495944005471874,35.096583191117425
62,566,0,2018-07-18,0.096278436311377,45.177040968794266
29,566,0,2016-02-13,0.19170301811713608,40.40676612432437
4,566,0,2021-07-13,0.682341843251249,19.056312823357572
52,566,0,2022-03-08,0.5113205005670934,14.655498187992867
82,566,0,2023-12-22,0.0,59.99
57,566,0,2007-09-11,0.4551488353532194,21.78859807422476
2,567,0,2018-12-01,0.18885986362098406,24.326092690006686
43,567,0,2013-11-15,0.6185981091527847,22.88029943192445
68,567,0,2018-07-24,0.0,39.99
21,567,0,2024-03-08,0.0,59.99
37,567,0,2015-04-13,0.2348542891469173,45.901091194076436
8,568,0,2019-07-21,0.08287874673983958,55.018103983077026
84,568,0,2021-07-28,0.11861426049038648,26.432758327893307
13,568,0,2019-08-28,0.364622753772432,25.408736076640444
43,568,0,2021-03-21,0.24449426713315647,45.322788914681944
81,568,0,2014-11-11,0.4112866475643157,41.20404753697353
1,568,0,2020-11-07,0.5371628805882509,0.0
7,569,0,2023-02-15,0.5178012665553281,14.461140016005709
1,569,0,2014-04-12,0.06937797625980696,0.0
78,569,0,2013-01-15,0.324608320921487,27.00891324634974
51,569,0,2020-06-24,0.6862729990699604,9.408672757891887
12,569,0,2017-04-23,0.3304624869624891,26.774805146370063
45,569,0,2009-02-15,0.15972289446559662,42.00545250566483
9,569,0,2020-09-20,0.441807242337925,33.48598353214788
35,569,0,2024-01-02,0.22748834052260403,46.342974452048985
21,570,0,2023-06-28,0.5592331565814526,26.441602936678663
46,570,0,2019-10-12,0.4060449767925514,29.69181161014036
41,570,0,2016-05-21,0.0,49.99
44,570,0,2020-09-01,0.19384316177717786,40.29978034275888
37,570,0,2007-08-13,0.41036056843650803,35.37246949949388
65,570,0,2020-11-16,0.517686461424055,28.93398917917094
70,570,0,2021-03-13,0.36025594003845174,38.37824615709328
57,570,0,2010-02-25,0.38734115653420514,24.50022715019714
3,570,0,2022-02-04,0.27150681170137125,29.132442600062166
61,571,0,2022-05-14,0.0,29.99
81,571,0,2023-10-08,0.6306880852057098,25.848140916452365
22,571,0,2017-04-11,0.17485348230909092,49.50053959627764
43,571,0,2021-08-15,0.26294894083947673,44.21569303903979
84,571,0,2015-08-02,0.0,29.99
19,571,0,2015-12-25,0.5783144474310953,21.08006077291955
64,572,0,2022-02-09,0.608693934638155,23.474450861057083
66,572,0,2017-09-11,0.6443989457608537,21.33250724380639
19,572,0,2023-09-18,0.18366446069991715,40.80861360961114
44,572,0,2022-04-03,0.1378812960874768,43.097314008587034
48,572,0,2008-09-27,0.012269596564860763,39.49933883337122
15,572,0,2018-01-01,0.4835833104376625,25.81567031122125
41,573,0,2023-02-12,0.3126440028250356,34.36092629877647
37,573,0,2010-06-12,0.09465272219570686,54.31178319547955
33,573,0,2016-03-12,0.0,39.99
51,573,0,2021-09-24,0.18437865559346078,24.46048411875211
82,573,0,2016-04-14,0.57514510549589,25.487045121301556
76,573,0,2022-05-17,0.06434130550598344,9.347230357995226
16,574,0,2019-03-15,0.0025475779700183665,49.86264657727878
80,574,0,2019-11-13,0.2859318212522528,35.69626825559988
86,574,0,2023-10-20,0.19393034927712982,24.174028825178876
57,574,0,2022-08-23,0.0,39.99
78,574,0,2017-05-08,0.421232713717833,23.14490377842386
1,574,0,2013-02-16,0.18772181885451733,0.0
41,574,0,2021-06-04,0.2595575420962781,37.01471847060706
6,574,0,2014-12-23,0.3125711971690072,17.178845782746507
32,574,0,2021-08-13,0.0,39.99
11,574,0,2018-03-11,0.24748094334299442,30.093237075713656
86,575,0,2021-01-27,0.0,29.99
71,575,0,2013-03-26,0.3530722486498459,19.401363262991122
20,575,0,2017-07-17,0.6112028797211918,23.323939245525704
47,575,0,2024-01-18,0.40827028264072185,23.663271397197533
34,575,0,2013-12-03,0.057043942976035655,37.70881272038834
2,575,0,2008-01-12,0.5723620327712353,12.824862637190652
12,575,0,2016-01-28,0.4253894274239564,22.97867679731598
46,575,0,2023-10-16,0.1588986827929726,42.046654847179305
42,575,0,2022-06-27,0.008118605873722873,59.50296483363537
71,576,0,2021-06-12,0.0,29.99
43,576,0,2014-12-14,0.1894353552470086,48.62577303873196
77,576,0,2019-06-08,0.0,19.99
74,576,0,2024-05-10,0.19965782363723272,24.00226186911939
65,576,0,2016-02-24,0.22811512920058885,46.30537339925667
87,576,0,2007-12-12,0.39175424799896236,30.40620514253187
76,576,0,2020-05-10,0.1714491114364688,8.277223376749676
73,576,0,2020-06-12,0.0,19.99
86,577,0,2018-10-22,0.0,29.99
61,577,0,2011-02-04,0.04638874833181578,28.598801437528845
53,577,0,2015-02-24,0.5822001155679222,25.06381506708035
6,577,0,2020-10-06,0.2732431763671326,18.161653022585355
11,577,0,2009-05-09,0.3976704989345353,24.087156747607935
4,577,0,2016-05-12,0.1052701651806478,53.67484279081294
73,577,0,2011-07-01,0.12777889081692495,17.43569997256967
36,578,0,2020-12-10,0.09006931475619412,54.586741807775915
39,578,0,2014-10-11,0.0,39.99
21,578,0,2016-12-20,0.548948096092418,27.058603715415845
7,578,0,2022-10-09,0.0,29.99
13,578,0,2022-01-21,0.46543830355158383,21.377122240972163
76,578,0,2019-04-10,0.0,9.99
64,578,0,2023-09-28,0.0,59.99
70,578,0,2022-08-25,0.0,59.99
45,578,0,2020-11-18,0.0,49.99
60,578,0,2015-12-24,0.2927933596051018,21.209127145442995
9,579,0,2018-09-30,0.5162678506126062,29.019091641749757
32,579,0,2012-10-31,0.2684991265750659,29.252719928263115
41,579,0,2023-10-18,0.42760030008843947,28.614260998578914
25,579,0,2024-01-06,0.5602575264082069,17.585301518935808
40,579,0,2004-09-17,0.17318251305566512,33.064431302903955
61,579,0,2008-11-30,0.19524300591970778,24.13466225246796
54,579,0,2022-11-13,0.5723048878759724,25.657429776320413
1,580,0,2022-10-23,0.42059325775779444,0.0
64,580,0,2020-03-21,0.0,59.99
35,580,0,2019-11-24,0.0,59.99
12,580,0,2020-03-17,0.0,39.99
85,580,0,2022-03-24,0.6784621138213422,6.427542344711368
28,580,0,2018-08-01,0.4286075623424196,34.27783233507825
50,581,0,2017-10-08,0.09799477165097892,27.05113679818714
57,581,0,2021-05-30,0.24961915806124713,30.007729869130728
39,581,0,2012-12-14,0.0,39.99
63,581,0,2022-10-16,0.22466503174667063,38.758995062983935
73,581,0,2009-12-03,0.4440943578010192,11.112553787557625
11,581,0,2017-05-16,0.0,39.99
14,582,0,2023-11-15,0.18696343263439497,40.6436980026066
19,582,0,2013-10-27,0.0,49.99
17,582,0,2012-09-06,0.25969944157218217,37.007624915806616
85,582,0,2020-08-23,0.39260852893947695,12.141755506499855
46,582,0,2016-09-01,0.5837046523085148,20.81060443109735
65,582,0,2015-11-21,0.5415993182898704,27.499456895790676
12,582,0,2007-07-05,0.6532979100106401,13.864616578674504
67,583,0,2020-10-16,0.0,69.99
80,583,0,2020-08-08,0.47536798627665033,26.22635436603025
71,583,0,2020-12-06,0.0,29.99
54,583,0,2020-01-27,0.18107179872402956,49.12750279454547
26,584,0,2024-01-22,0.25597355709392944,44.634146309935176
64,584,0,2009-03-05,0.09711600215587901,54.16401103066882
34,584,0,2021-09-13,0.0,39.99
51,584,0,2022-06-30,0.0,29.99
60,584,0,2021-09-14,0.0,29.99
57,584,0,2016-01-30,0.0,39.99
85,584,0,2020-07-20,0.0,19.99
40,584,0,2007-01-22,0.0,39.99
12,584,0,2022-07-29,0.27576268875129517,28.96225007683571
47,584,0,2023-10-24,0.0,39.99
17,585,0,2022-01-03,0.02334107904294519,48.823179458643175
60,585,0,2010-07-17,0.0707151087731484,27.86925388789328
19,585,0,2013-07-27,0.08612463933236503,45.68462927977507
49,585,0,2022-03-15,0.5298902017902927,18.799690830406195
10,585,0,2021-04-06,0.45481878506545037,32.70542108392363
7,585,0,2023-04-17,0.45908214502423655,16.222126470723143
49,586,0,2019-08-10,0.27063455112954626,29.167324300329447
64,586,0,2014-07-10,0.0037641367426682892,59.76418943680733
12,586,0,2017-05-09,0.07561296763375841,36.966237424326
79,586,0,2020-04-17,0.016914302034580497,58.97531102094551
39,586,0,2007-11-01,0.5386133096933923,18.450853745361243
1,586,0,2024-05-02,0.47743452371000955,0.0
46,587,0,2021-08-02,0.2048634657028614,39.74887534951396
12,587,0,2016-04-07,0.14391502053487093,34.23483832881051
35,587,0,2019-04-29,0.09207147583816322,54.46663216446859
33,587,0,2021-04-01,0.3859667962432454,24.555187818232618
3,587,0,2024-05-07,0.0,39.99
58,588,0,2021-07-08,0.5032347390118753,19.865642786915107
57,588,0,2020-04-10,0.0,39.99
26,588,0,2011-11-06,0.6174403375067399,22.949754152970677
86,588,0,2022-01-21,0.09493394333181299,27.142931039478924
71,588,0,2008-03-03,0.0,29.99
17,588,0,2013-09-30,0.0,49.99
72,589,0,2022-08-15,0.2686373004809727,29.247194353765906
39,589,0,2018-02-02,0.1180991935606609,35.267213249509176
35,589,0,2016-08-19,0.23800609378290272,45.71201443396367
12,589,0,2022-03-12,0.586771249058949,16.525017750132633
8,589,0,2011-02-27,0.6793281382626148,19.237104985625734
38,589,0,2011-10-05,0.20171201217222523,31.923536633232715
36,589,0,2020-04-23,0.159180677036437,50.440751184584144
3,590,0,2017-07-28,0.0072203499908478075,39.701258203866
29,590,0,2012-10-24,0.16984351038758505,41.499522915724626
84,590,0,2022-07-03,0.7458808617516528,7.621032956067932
73,590,0,2022-05-17,0.0,19.99
45,590,0,2011-01-12,0.5276779999586436,23.611376782067406
18,590,0,2016-02-15,0.0,49.99
86,590,0,2014-09-23,0.393133285271207,18.1999327747165
13,591,0,2023-02-13,0.06714367940031396,37.30492426078145
5,591,0,2011-01-11,0.34191096929406534,13.155199723811632
77,591,0,2023-11-26,0.2589369169627952,14.813851029913723
68,591,0,2022-08-06,0.3717733515477013,25.122783671607426
44,591,0,2019-06-21,0.524666675613565,23.76191288607789
69,591,0,2011-06-20,0.0,59.99
82,591,0,2023-05-16,0.668757383499851,19.871244563843938
43,591,0,2016-08-16,0.24460630338156708,45.31606786013979
20,591,0,2020-10-15,0.40173107210316616,35.89015298453106
7,591,0,2017-08-27,0.21320788416689618,23.595895553834783
26,592,0,2019-07-15,0.39041851606325445,36.56879322136536
76,592,0,2021-01-09,0.13168420910463285,8.674474751044718
4,592,0,2017-05-21,0.09223164058418515,54.45702388135473
51,592,0,2021-09-03,0.028723891877958485,29.128570482580024
14,592,0,2007-10-15,0.5132259014783034,24.333837185099615
10,592,0,2018-10-23,0.49762161532824173,30.137679296458778
17,592,0,2024-04-10,0.5801465020471642,20.98847636266226
72,592,0,2023-05-23,0.3325207933063976,26.69249347567716
8,592,0,2023-05-31,0.48212312628982557,31.067433653873366
42,592,0,2019-03-30,0.11737981536423259,52.94838487629969
57,593,0,2019-12-22,0.26363845859879076,29.44709804063436
40,593,0,2015-06-27,0.45479631559834005,21.80269533922238
